window_start,window_end,airline,num_flights,completed,cancelled,diverted,dep_delay_mean,cancellation_rate,late_departure_rate
2025-03-26T08:00:00Z,2025-03-26T09:00:00Z,DL,177,176,0,1,1.26,0.0000,5.6497
2025-03-26T08:00:00Z,2025-03-26T09:00:00Z,UA,171,171,0,0,-2.37,0.0000,4.6784
2025-03-26T08:00:00Z,2025-03-26T09:00:00Z,WN,270,270,0,0,-1.90,0.0000,1.1111
2025-03-26T09:00:00Z,2025-03-26T10:00:00Z,AA,133,133,0,0,11.35,0.0000,12.7820
2025-03-26T09:00:00Z,2025-03-26T10:00:00Z,DL,134,134,0,0,-0.07,0.0000,5.2239
2025-03-26T09:00:00Z,2025-03-26T10:00:00Z,UA,131,131,0,0,-0.81,0.0000,5.3435
2025-03-26T09:00:00Z,2025-03-26T10:00:00Z,WN,203,203,0,0,-0.52,0.0000,4.4335
2025-03-26T10:00:00Z,2025-03-26T11:00:00Z,AA,138,138,0,0,5.70,0.0000,11.5942
2025-03-26T10:00:00Z,2025-03-26T11:00:00Z,DL,157,157,0,0,1.64,0.0000,6.3694
2025-03-26T10:00:00Z,2025-03-26T11:00:00Z,UA,126,126,0,0,-1.56,0.0000,4.7619
2025-03-26T10:00:00Z,2025-03-26T11:00:00Z,WN,250,250,0,0,-0.21,0.0000,4.4000
2025-03-26T11:00:00Z,2025-03-26T12:00:00Z,AA,169,168,0,1,3.08,0.0000,12.4260
2025-03-26T11:00:00Z,2025-03-26T12:00:00Z,DL,207,206,0,1,2.90,0.0000,7.2464
2025-03-26T11:00:00Z,2025-03-26T12:00:00Z,UA,125,125,0,0,-3.13,0.0000,2.4000
2025-03-26T11:00:00Z,2025-03-26T12:00:00Z,WN,226,224,1,1,2.11,0.4425,7.1111
2025-03-26T12:00:00Z,2025-03-26T13:00:00Z,AA,142,142,0,0,8.80,0.0000,17.6056
2025-03-26T12:00:00Z,2025-03-26T13:00:00Z,DL,165,164,1,0,1.79,0.6061,8.5366
2025-03-26T12:00:00Z,2025-03-26T13:00:00Z,UA,123,123,0,0,0.73,0.0000,7.3171
2025-03-26T12:00:00Z,2025-03-26T13:00:00Z,WN,234,231,3,0,1.58,1.2821,6.0606
2025-03-26T13:00:00Z,2025-03-26T14:00:00Z,AA,149,149,0,0,5.91,0.0000,13.4228
2025-03-26T13:00:00Z,2025-03-26T14:00:00Z,DL,152,152,0,0,4.13,0.0000,15.7895
2025-03-26T13:00:00Z,2025-03-26T14:00:00Z,UA,138,138,0,0,3.38,0.0000,11.5942
2025-03-26T13:00:00Z,2025-03-26T14:00:00Z,WN,235,234,1,0,4.62,0.4255,10.6838
2025-03-26T14:00:00Z,2025-03-26T15:00:00Z,AA,143,143,0,0,9.17,0.0000,18.1818
2025-03-26T14:00:00Z,2025-03-26T15:00:00Z,DL,145,145,0,0,8.99,0.0000,13.1034
2025-03-26T14:00:00Z,2025-03-26T15:00:00Z,UA,126,126,0,0,2.11,0.0000,9.5238
2025-03-26T14:00:00Z,2025-03-26T15:00:00Z,WN,221,221,0,0,3.42,0.0000,10.8597
2025-03-26T15:00:00Z,2025-03-26T16:00:00Z,AA,142,142,0,0,9.31,0.0000,19.0141
2025-03-26T15:00:00Z,2025-03-26T16:00:00Z,DL,178,178,0,0,7.06,0.0000,15.7303
2025-03-26T15:00:00Z,2025-03-26T16:00:00Z,UA,92,92,0,0,5.85,0.0000,11.9565
2025-03-26T15:00:00Z,2025-03-26T16:00:00Z,WN,216,215,1,0,6.40,0.4630,13.9535
2025-03-26T16:00:00Z,2025-03-26T17:00:00Z,AA,145,145,0,0,7.19,0.0000,17.9310
2025-03-26T16:00:00Z,2025-03-26T17:00:00Z,DL,130,129,0,1,3.36,0.0000,11.5385
2025-03-26T16:00:00Z,2025-03-26T17:00:00Z,UA,137,137,0,0,5.69,0.0000,10.2190
2025-03-26T16:00:00Z,2025-03-26T17:00:00Z,WN,240,240,0,0,5.35,0.0000,10.8333
2025-03-26T17:00:00Z,2025-03-26T18:00:00Z,AA,153,153,0,0,12.88,0.0000,23.5294
2025-03-26T17:00:00Z,2025-03-26T18:00:00Z,DL,179,179,0,0,6.87,0.0000,16.2011
2025-03-26T17:00:00Z,2025-03-26T18:00:00Z,UA,136,136,0,0,7.46,0.0000,16.9118
2025-03-26T17:00:00Z,2025-03-26T18:00:00Z,WN,230,230,0,0,7.48,0.0000,15.6522
2025-03-26T18:00:00Z,2025-03-26T19:00:00Z,AA,168,168,0,0,10.63,0.0000,23.8095
2025-03-26T18:00:00Z,2025-03-26T19:00:00Z,DL,157,157,0,0,4.93,0.0000,16.5605
2025-03-26T18:00:00Z,2025-03-26T19:00:00Z,UA,147,147,0,0,10.75,0.0000,21.7687
2025-03-26T18:00:00Z,2025-03-26T19:00:00Z,WN,218,218,0,0,8.22,0.0000,15.1376
2025-03-26T19:00:00Z,2025-03-26T20:00:00Z,AA,160,160,0,0,9.62,0.0000,22.5000
2025-03-26T19:00:00Z,2025-03-26T20:00:00Z,DL,133,133,0,0,6.73,0.0000,20.3008
2025-03-26T19:00:00Z,2025-03-26T20:00:00Z,UA,127,127,0,0,14.77,0.0000,18.1102
2025-03-26T19:00:00Z,2025-03-26T20:00:00Z,WN,280,280,0,0,4.94,0.0000,15.0000
2025-03-26T20:00:00Z,2025-03-26T21:00:00Z,AA,129,129,0,0,6.35,0.0000,17.0543
2025-03-26T20:00:00Z,2025-03-26T21:00:00Z,DL,98,98,0,0,4.54,0.0000,17.3469
2025-03-26T20:00:00Z,2025-03-26T21:00:00Z,UA,99,99,0,0,7.33,0.0000,14.1414
2025-03-26T20:00:00Z,2025-03-26T21:00:00Z,WN,178,178,0,0,5.97,0.0000,15.1685
2025-03-26T21:00:00Z,2025-03-26T22:00:00Z,AA,87,87,0,0,8.89,0.0000,20.6897
2025-03-26T21:00:00Z,2025-03-26T22:00:00Z,DL,79,79,0,0,4.96,0.0000,12.6582
2025-03-26T21:00:00Z,2025-03-26T22:00:00Z,UA,57,57,0,0,12.16,0.0000,24.5614
2025-03-26T21:00:00Z,2025-03-26T22:00:00Z,WN,159,159,0,0,4.11,0.0000,12.5786
2025-03-26T22:00:00Z,2025-03-26T23:00:00Z,AA,102,102,0,0,4.28,0.0000,10.7843
2025-03-26T22:00:00Z,2025-03-26T23:00:00Z,DL,95,95,0,0,7.42,0.0000,10.5263
2025-03-26T22:00:00Z,2025-03-26T23:00:00Z,UA,34,34,0,0,4.12,0.0000,11.7647
2025-03-26T22:00:00Z,2025-03-26T23:00:00Z,WN,10,10,0,0,12.30,0.0000,10.0000
2025-03-26T23:00:00Z,2025-03-27T00:00:00Z,AA,27,26,0,1,2.81,0.0000,11.1111
2025-03-26T23:00:00Z,2025-03-27T00:00:00Z,DL,34,34,0,0,-4.15,0.0000,0.0000
2025-03-26T23:00:00Z,2025-03-27T00:00:00Z,UA,44,44,0,0,1.93,0.0000,13.6364
2025-03-26T23:00:00Z,2025-03-27T00:00:00Z,WN,9,9,0,0,1.11,0.0000,0.0000
2025-03-27T00:00:00Z,2025-03-27T01:00:00Z,AA,9,9,0,0,1.89,0.0000,11.1111
2025-03-27T00:00:00Z,2025-03-27T01:00:00Z,DL,4,4,0,0,-5.50,0.0000,0.0000
2025-03-27T00:00:00Z,2025-03-27T01:00:00Z,UA,6,6,0,0,8.33,0.0000,16.6667
2025-03-27T01:00:00Z,2025-03-27T02:00:00Z,DL,2,2,0,0,-1.50,0.0000,0.0000
2025-03-27T01:00:00Z,2025-03-27T02:00:00Z,UA,1,1,0,0,29.00,0.0000,100.0000
2025-03-27T05:00:00Z,2025-03-27T06:00:00Z,AA,111,110,1,0,-2.29,0.9009,3.6364
2025-03-27T05:00:00Z,2025-03-27T06:00:00Z,DL,69,69,0,0,2.48,0.0000,5.7971
2025-03-27T05:00:00Z,2025-03-27T06:00:00Z,UA,42,42,0,0,-1.60,0.0000,2.3810
2025-03-27T05:00:00Z,2025-03-27T06:00:00Z,WN,195,194,0,1,-0.09,0.0000,3.5897
2025-03-27T06:00:00Z,2025-03-27T07:00:00Z,AA,190,189,1,0,-2.71,0.5263,4.7619
2025-03-27T06:00:00Z,2025-03-27T07:00:00Z,DL,189,189,0,0,-1.68,0.0000,4.7619
2025-03-27T06:00:00Z,2025-03-27T07:00:00Z,UA,141,138,1,2,0.95,0.7092,6.4286
2025-03-27T06:00:00Z,2025-03-27T07:00:00Z,WN,308,307,0,1,-0.83,0.0000,3.2468
2025-03-27T07:00:00Z,2025-03-27T08:00:00Z,AA,221,221,0,0,-0.67,0.0000,6.7873
2025-03-27T07:00:00Z,2025-03-27T08:00:00Z,DL,248,246,0,2,0.73,0.0000,7.2581
2025-03-27T07:00:00Z,2025-03-27T08:00:00Z,UA,205,204,0,1,-2.72,0.0000,1.9512
2025-03-27T07:00:00Z,2025-03-27T08:00:00Z,WN,239,238,1,0,-1.75,0.4184,2.5210
2025-03-27T08:00:00Z,2025-03-27T09:00:00Z,AA,200,200,0,0,7.97,0.0000,14.0000
2025-03-27T08:00:00Z,2025-03-27T09:00:00Z,DL,181,180,0,1,-1.41,0.0000,8.2873
2025-03-27T08:00:00Z,2025-03-27T09:00:00Z,UA,173,173,0,0,4.14,0.0000,9.8266
2025-03-27T08:00:00Z,2025-03-27T09:00:00Z,WN,267,267,0,0,-0.13,0.0000,4.1199
2025-03-27T09:00:00Z,2025-03-27T10:00:00Z,AA,132,131,0,1,10.05,0.0000,9.8485
2025-03-27T09:00:00Z,2025-03-27T10:00:00Z,DL,134,134,0,0,6.31,0.0000,10.4478
2025-03-27T09:00:00Z,2025-03-27T10:00:00Z,UA,134,134,0,0,3.07,0.0000,5.9701
2025-03-27T09:00:00Z,2025-03-27T10:00:00Z,WN,237,237,0,0,1.14,0.0000,3.7975
2025-03-27T10:00:00Z,2025-03-27T11:00:00Z,AA,141,141,0,0,5.96,0.0000,13.4752
2025-03-27T10:00:00Z,2025-03-27T11:00:00Z,DL,162,162,0,0,-0.70,0.0000,6.1728
2025-03-27T10:00:00Z,2025-03-27T11:00:00Z,UA,127,126,0,1,5.13,0.0000,8.6614
2025-03-27T10:00:00Z,2025-03-27T11:00:00Z,WN,238,238,0,0,-0.05,0.0000,5.8824
2025-03-27T11:00:00Z,2025-03-27T12:00:00Z,AA,166,166,0,0,6.43,0.0000,16.2651
2025-03-27T11:00:00Z,2025-03-27T12:00:00Z,DL,208,208,0,0,2.80,0.0000,10.5769
2025-03-27T11:00:00Z,2025-03-27T12:00:00Z,UA,126,126,0,0,1.44,0.0000,9.5238
2025-03-27T11:00:00Z,2025-03-27T12:00:00Z,WN,237,236,0,1,2.07,0.0000,7.1730
2025-03-27T12:00:00Z,2025-03-27T13:00:00Z,AA,146,146,0,0,3.23,0.0000,12.3288
2025-03-27T12:00:00Z,2025-03-27T13:00:00Z,DL,168,168,0,0,3.33,0.0000,10.7143
2025-03-27T12:00:00Z,2025-03-27T13:00:00Z,UA,128,128,0,0,-1.08,0.0000,7.8125
2025-03-27T12:00:00Z,2025-03-27T13:00:00Z,WN,227,227,0,0,4.47,0.0000,12.3348
2025-03-27T13:00:00Z,2025-03-27T14:00:00Z,AA,147,146,0,1,9.61,0.0000,12.9252
2025-03-27T13:00:00Z,2025-03-27T14:00:00Z,DL,158,158,0,0,4.32,0.0000,10.7595
2025-03-27T13:00:00Z,2025-03-27T14:00:00Z,UA,139,139,0,0,2.75,0.0000,11.5108
2025-03-27T13:00:00Z,2025-03-27T14:00:00Z,WN,246,245,0,1,4.44,0.0000,13.8211
2025-03-27T14:00:00Z,2025-03-27T15:00:00Z,AA,145,145,0,0,9.20,0.0000,16.5517
2025-03-27T14:00:00Z,2025-03-27T15:00:00Z,DL,155,155,0,0,5.10,0.0000,11.6129
2025-03-27T14:00:00Z,2025-03-27T15:00:00Z,UA,127,127,0,0,3.64,0.0000,10.2362
2025-03-27T14:00:00Z,2025-03-27T15:00:00Z,WN,247,247,0,0,6.93,0.0000,19.0283
2025-03-27T15:00:00Z,2025-03-27T16:00:00Z,AA,143,143,0,0,10.97,0.0000,23.0769
2025-03-27T15:00:00Z,2025-03-27T16:00:00Z,DL,181,181,0,0,6.86,0.0000,12.7072
2025-03-27T15:00:00Z,2025-03-27T16:00:00Z,UA,94,94,0,0,8.64,0.0000,14.8936
2025-03-27T15:00:00Z,2025-03-27T16:00:00Z,WN,215,214,1,0,10.17,0.4651,21.0280
2025-03-27T16:00:00Z,2025-03-27T17:00:00Z,AA,143,142,0,1,9.33,0.0000,20.2797
2025-03-27T16:00:00Z,2025-03-27T17:00:00Z,DL,139,139,0,0,4.64,0.0000,15.1079
2025-03-27T16:00:00Z,2025-03-27T17:00:00Z,UA,140,140,0,0,3.87,0.0000,9.2857
2025-03-27T16:00:00Z,2025-03-27T17:00:00Z,WN,234,234,0,0,6.91,0.0000,20.0855
2025-03-27T17:00:00Z,2025-03-27T18:00:00Z,AA,157,156,0,1,14.32,0.0000,29.2994
2025-03-27T17:00:00Z,2025-03-27T18:00:00Z,DL,185,185,0,0,6.08,0.0000,14.0541
2025-03-27T17:00:00Z,2025-03-27T18:00:00Z,UA,140,140,0,0,9.61,0.0000,15.0000
2025-03-27T17:00:00Z,2025-03-27T18:00:00Z,WN,244,243,1,0,9.77,0.4098,21.8107
2025-03-27T18:00:00Z,2025-03-27T19:00:00Z,AA,167,167,0,0,6.60,0.0000,18.5629
2025-03-27T18:00:00Z,2025-03-27T19:00:00Z,DL,172,172,0,0,3.53,0.0000,13.3721
2025-03-27T18:00:00Z,2025-03-27T19:00:00Z,UA,153,153,0,0,7.16,0.0000,14.3791
2025-03-27T18:00:00Z,2025-03-27T19:00:00Z,WN,247,245,1,1,9.51,0.4049,26.8293
2025-03-27T19:00:00Z,2025-03-27T20:00:00Z,AA,160,160,0,0,12.90,0.0000,28.1250
2025-03-27T19:00:00Z,2025-03-27T20:00:00Z,DL,167,167,0,0,6.27,0.0000,17.3653
2025-03-27T19:00:00Z,2025-03-27T20:00:00Z,UA,136,136,0,0,6.01,0.0000,18.3824
2025-03-27T19:00:00Z,2025-03-27T20:00:00Z,WN,220,220,0,0,9.37,0.0000,20.0000
2025-03-27T20:00:00Z,2025-03-27T21:00:00Z,AA,129,129,0,0,6.95,0.0000,20.9302
2025-03-27T20:00:00Z,2025-03-27T21:00:00Z,DL,121,121,0,0,5.79,0.0000,19.8347
2025-03-27T20:00:00Z,2025-03-27T21:00:00Z,UA,97,97,0,0,11.30,0.0000,18.5567
2025-03-27T20:00:00Z,2025-03-27T21:00:00Z,WN,275,274,1,0,5.64,0.3636,15.6934
2025-03-27T21:00:00Z,2025-03-27T22:00:00Z,AA,88,88,0,0,8.55,0.0000,25.0000
2025-03-27T21:00:00Z,2025-03-27T22:00:00Z,DL,102,102,0,0,0.76,0.0000,7.8431
2025-03-27T21:00:00Z,2025-03-27T22:00:00Z,UA,63,63,0,0,4.29,0.0000,12.6984
2025-03-27T21:00:00Z,2025-03-27T22:00:00Z,WN,167,164,3,0,5.79,1.7964,19.5122
2025-03-27T22:00:00Z,2025-03-27T23:00:00Z,AA,103,103,0,0,19.38,0.0000,22.3301
2025-03-27T22:00:00Z,2025-03-27T23:00:00Z,DL,103,103,0,0,2.81,0.0000,12.6214
2025-03-27T22:00:00Z,2025-03-27T23:00:00Z,UA,35,35,0,0,3.66,0.0000,8.5714
2025-03-27T22:00:00Z,2025-03-27T23:00:00Z,WN,138,137,1,0,3.26,0.7246,16.7883
2025-03-27T23:00:00Z,2025-03-28T00:00:00Z,AA,29,29,0,0,0.79,0.0000,6.8966
2025-03-27T23:00:00Z,2025-03-28T00:00:00Z,DL,39,39,0,0,-2.33,0.0000,5.1282
2025-03-27T23:00:00Z,2025-03-28T00:00:00Z,UA,45,45,0,0,5.24,0.0000,13.3333
2025-03-27T23:00:00Z,2025-03-28T00:00:00Z,WN,9,8,0,1,7.56,0.0000,33.3333
2025-03-28T00:00:00Z,2025-03-28T01:00:00Z,AA,10,10,0,0,-4.40,0.0000,0.0000
2025-03-28T00:00:00Z,2025-03-28T01:00:00Z,DL,7,7,0,0,-7.14,0.0000,0.0000
2025-03-28T00:00:00Z,2025-03-28T01:00:00Z,UA,8,8,0,0,-6.38,0.0000,0.0000
2025-03-28T01:00:00Z,2025-03-28T02:00:00Z,DL,2,2,0,0,-6.00,0.0000,0.0000
2025-03-28T01:00:00Z,2025-03-28T02:00:00Z,UA,1,1,0,0,-7.00,0.0000,0.0000
2025-03-28T05:00:00Z,2025-03-28T06:00:00Z,AA,111,111,0,0,2.74,0.0000,5.4054
2025-03-28T05:00:00Z,2025-03-28T06:00:00Z,DL,69,69,0,0,6.51,0.0000,5.7971
2025-03-28T05:00:00Z,2025-03-28T06:00:00Z,UA,42,42,0,0,-5.19,0.0000,2.3810
2025-03-28T05:00:00Z,2025-03-28T06:00:00Z,WN,195,194,0,1,4.46,0.0000,8.7179
2025-03-28T06:00:00Z,2025-03-28T07:00:00Z,AA,190,189,0,1,2.71,0.0000,7.8947
2025-03-28T06:00:00Z,2025-03-28T07:00:00Z,DL,189,189,0,0,-0.28,0.0000,4.7619
2025-03-28T06:00:00Z,2025-03-28T07:00:00Z,UA,145,143,0,2,0.86,0.0000,8.9655
2025-03-28T06:00:00Z,2025-03-28T07:00:00Z,WN,308,306,2,0,1.46,0.6494,6.8627
2025-03-28T07:00:00Z,2025-03-28T08:00:00Z,AA,222,222,0,0,-1.09,0.0000,7.2072
2025-03-28T07:00:00Z,2025-03-28T08:00:00Z,DL,246,246,0,0,0.64,0.0000,6.5041
2025-03-28T07:00:00Z,2025-03-28T08:00:00Z,UA,204,204,0,0,2.69,0.0000,9.3137
2025-03-28T07:00:00Z,2025-03-28T08:00:00Z,WN,239,238,1,0,0.52,0.4184,5.8824
2025-03-28T08:00:00Z,2025-03-28T09:00:00Z,AA,200,200,0,0,9.64,0.0000,12.5000
2025-03-28T08:00:00Z,2025-03-28T09:00:00Z,DL,183,182,1,0,11.24,0.5464,9.3407
2025-03-28T08:00:00Z,2025-03-28T09:00:00Z,UA,173,173,0,0,7.07,0.0000,10.9827
2025-03-28T08:00:00Z,2025-03-28T09:00:00Z,WN,267,266,1,0,4.21,0.3745,12.4060
2025-03-28T09:00:00Z,2025-03-28T10:00:00Z,AA,132,132,0,0,2.02,0.0000,9.0909
2025-03-28T09:00:00Z,2025-03-28T10:00:00Z,DL,134,134,0,0,1.73,0.0000,8.2090
2025-03-28T09:00:00Z,2025-03-28T10:00:00Z,UA,134,134,0,0,6.93,0.0000,14.9254
2025-03-28T09:00:00Z,2025-03-28T10:00:00Z,WN,237,234,1,2,4.89,0.4219,11.0169
2025-03-28T10:00:00Z,2025-03-28T11:00:00Z,AA,142,142,0,0,12.80,0.0000,18.3099
2025-03-28T10:00:00Z,2025-03-28T11:00:00Z,DL,162,159,2,1,3.26,1.2346,11.8750
2025-03-28T10:00:00Z,2025-03-28T11:00:00Z,UA,128,128,0,0,10.10,0.0000,18.7500
2025-03-28T10:00:00Z,2025-03-28T11:00:00Z,WN,238,233,4,1,2.76,1.6807,5.9829
2025-03-28T11:00:00Z,2025-03-28T12:00:00Z,AA,166,166,0,0,6.88,0.0000,16.2651
2025-03-28T11:00:00Z,2025-03-28T12:00:00Z,DL,208,208,0,0,8.05,0.0000,13.9423
2025-03-28T11:00:00Z,2025-03-28T12:00:00Z,UA,126,126,0,0,10.24,0.0000,15.8730
2025-03-28T11:00:00Z,2025-03-28T12:00:00Z,WN,237,233,2,2,6.88,0.8439,15.7447
2025-03-28T12:00:00Z,2025-03-28T13:00:00Z,AA,145,145,0,0,6.92,0.0000,18.6207
2025-03-28T12:00:00Z,2025-03-28T13:00:00Z,DL,167,167,0,0,4.05,0.0000,10.1796
2025-03-28T12:00:00Z,2025-03-28T13:00:00Z,UA,128,128,0,0,8.07,0.0000,11.7188
2025-03-28T12:00:00Z,2025-03-28T13:00:00Z,WN,227,224,2,1,6.38,0.8811,15.5556
2025-03-28T13:00:00Z,2025-03-28T14:00:00Z,AA,147,147,0,0,17.66,0.0000,20.4082
2025-03-28T13:00:00Z,2025-03-28T14:00:00Z,DL,159,159,0,0,-0.19,0.0000,10.6918
2025-03-28T13:00:00Z,2025-03-28T14:00:00Z,UA,140,139,0,1,5.13,0.0000,10.0000
2025-03-28T13:00:00Z,2025-03-28T14:00:00Z,WN,246,243,2,1,9.00,0.8130,18.4426
2025-03-28T14:00:00Z,2025-03-28T15:00:00Z,AA,142,142,0,0,19.72,0.0000,19.7183
2025-03-28T14:00:00Z,2025-03-28T15:00:00Z,DL,155,154,1,0,7.63,0.6452,14.9351
2025-03-28T14:00:00Z,2025-03-28T15:00:00Z,UA,129,128,0,1,5.96,0.0000,17.0543
2025-03-28T14:00:00Z,2025-03-28T15:00:00Z,WN,247,246,1,0,15.60,0.4049,25.2033
2025-03-28T15:00:00Z,2025-03-28T16:00:00Z,AA,142,142,0,0,12.79,0.0000,21.1268
2025-03-28T15:00:00Z,2025-03-28T16:00:00Z,DL,179,178,0,1,13.23,0.0000,20.1117
2025-03-28T15:00:00Z,2025-03-28T16:00:00Z,UA,89,89,0,0,17.28,0.0000,21.3483
2025-03-28T15:00:00Z,2025-03-28T16:00:00Z,WN,215,213,2,0,13.91,0.9302,22.0657
2025-03-28T16:00:00Z,2025-03-28T17:00:00Z,AA,144,144,0,0,15.72,0.0000,26.3889
2025-03-28T16:00:00Z,2025-03-28T17:00:00Z,DL,138,138,0,0,8.01,0.0000,17.3913
2025-03-28T16:00:00Z,2025-03-28T17:00:00Z,UA,145,144,1,0,6.59,0.6897,18.7500
2025-03-28T16:00:00Z,2025-03-28T17:00:00Z,WN,234,233,1,0,16.44,0.4274,28.3262
2025-03-28T17:00:00Z,2025-03-28T18:00:00Z,AA,156,155,1,0,12.13,0.6410,17.4194
2025-03-28T17:00:00Z,2025-03-28T18:00:00Z,DL,188,188,0,0,5.86,0.0000,17.5532
2025-03-28T17:00:00Z,2025-03-28T18:00:00Z,UA,138,137,0,1,11.39,0.0000,23.1884
2025-03-28T17:00:00Z,2025-03-28T18:00:00Z,WN,244,243,1,0,18.95,0.4098,27.1605
2025-03-28T18:00:00Z,2025-03-28T19:00:00Z,AA,166,165,0,1,12.87,0.0000,22.8916
2025-03-28T18:00:00Z,2025-03-28T19:00:00Z,DL,168,165,0,3,7.30,0.0000,19.6429
2025-03-28T18:00:00Z,2025-03-28T19:00:00Z,UA,153,153,0,0,11.01,0.0000,17.6471
2025-03-28T18:00:00Z,2025-03-28T19:00:00Z,WN,248,248,0,0,14.25,0.0000,25.4032
2025-03-28T19:00:00Z,2025-03-28T20:00:00Z,AA,163,163,0,0,13.77,0.0000,23.3129
2025-03-28T19:00:00Z,2025-03-28T20:00:00Z,DL,169,169,0,0,6.72,0.0000,18.9349
2025-03-28T19:00:00Z,2025-03-28T20:00:00Z,UA,137,137,0,0,7.50,0.0000,16.7883
2025-03-28T19:00:00Z,2025-03-28T20:00:00Z,WN,220,219,1,0,14.70,0.4545,24.2009
2025-03-28T20:00:00Z,2025-03-28T21:00:00Z,AA,130,130,0,0,6.55,0.0000,20.0000
2025-03-28T20:00:00Z,2025-03-28T21:00:00Z,DL,122,122,0,0,9.87,0.0000,20.4918
2025-03-28T20:00:00Z,2025-03-28T21:00:00Z,UA,97,97,0,0,8.36,0.0000,20.6186
2025-03-28T20:00:00Z,2025-03-28T21:00:00Z,WN,274,273,1,0,11.66,0.3650,25.6410
2025-03-28T21:00:00Z,2025-03-28T22:00:00Z,AA,89,89,0,0,9.53,0.0000,22.4719
2025-03-28T21:00:00Z,2025-03-28T22:00:00Z,DL,101,101,0,0,12.52,0.0000,11.8812
2025-03-28T21:00:00Z,2025-03-28T22:00:00Z,UA,62,62,0,0,1.44,0.0000,12.9032
2025-03-28T21:00:00Z,2025-03-28T22:00:00Z,WN,167,166,1,0,7.69,0.5988,18.0723
2025-03-28T22:00:00Z,2025-03-28T23:00:00Z,AA,103,102,0,1,9.18,0.0000,16.5049
2025-03-28T22:00:00Z,2025-03-28T23:00:00Z,DL,103,103,0,0,3.44,0.0000,12.6214
2025-03-28T22:00:00Z,2025-03-28T23:00:00Z,UA,34,34,0,0,-3.29,0.0000,2.9412
2025-03-28T22:00:00Z,2025-03-28T23:00:00Z,WN,136,135,1,0,6.25,0.7353,17.7778
2025-03-28T23:00:00Z,2025-03-29T00:00:00Z,AA,29,29,0,0,3.93,0.0000,13.7931
2025-03-28T23:00:00Z,2025-03-29T00:00:00Z,DL,40,40,0,0,1.75,0.0000,12.5000
2025-03-28T23:00:00Z,2025-03-29T00:00:00Z,UA,47,47,0,0,-1.32,0.0000,6.3830
2025-03-28T23:00:00Z,2025-03-29T00:00:00Z,WN,9,9,0,0,1.33,0.0000,0.0000
2025-03-29T00:00:00Z,2025-03-29T01:00:00Z,AA,10,10,0,0,66.70,0.0000,30.0000
2025-03-29T00:00:00Z,2025-03-29T01:00:00Z,DL,7,7,0,0,-5.57,0.0000,0.0000
2025-03-29T00:00:00Z,2025-03-29T01:00:00Z,UA,7,7,0,0,-4.57,0.0000,0.0000
2025-03-29T01:00:00Z,2025-03-29T02:00:00Z,DL,2,2,0,0,-10.50,0.0000,0.0000
2025-03-29T01:00:00Z,2025-03-29T02:00:00Z,UA,1,1,0,0,-6.00,0.0000,0.0000
2025-03-29T05:00:00Z,2025-03-29T06:00:00Z,AA,109,109,0,0,-1.45,0.0000,6.4220
2025-03-29T05:00:00Z,2025-03-29T06:00:00Z,DL,69,69,0,0,1.04,0.0000,5.7971
2025-03-29T05:00:00Z,2025-03-29T06:00:00Z,UA,51,50,1,0,-2.40,1.9608,2.0000
2025-03-29T05:00:00Z,2025-03-29T06:00:00Z,WN,193,193,0,0,-0.91,0.0000,1.5544
2025-03-29T06:00:00Z,2025-03-29T07:00:00Z,AA,182,182,0,0,-1.50,0.0000,6.0440
2025-03-29T06:00:00Z,2025-03-29T07:00:00Z,DL,180,180,0,0,1.87,0.0000,5.5556
2025-03-29T06:00:00Z,2025-03-29T07:00:00Z,UA,147,147,0,0,-2.64,0.0000,5.4422
2025-03-29T06:00:00Z,2025-03-29T07:00:00Z,WN,285,283,1,1,-0.62,0.3509,3.1690
2025-03-29T07:00:00Z,2025-03-29T08:00:00Z,AA,206,206,0,0,6.59,0.0000,6.3107
2025-03-29T07:00:00Z,2025-03-29T08:00:00Z,DL,218,217,0,1,-1.58,0.0000,5.5046
2025-03-29T07:00:00Z,2025-03-29T08:00:00Z,UA,180,180,0,0,-3.73,0.0000,2.7778
2025-03-29T07:00:00Z,2025-03-29T08:00:00Z,WN,229,228,1,0,-1.88,0.4367,2.6316
2025-03-29T08:00:00Z,2025-03-29T09:00:00Z,AA,177,177,0,0,14.50,0.0000,14.1243
2025-03-29T08:00:00Z,2025-03-29T09:00:00Z,DL,163,163,0,0,-1.45,0.0000,4.9080
2025-03-29T08:00:00Z,2025-03-29T09:00:00Z,UA,155,155,0,0,-0.54,0.0000,7.0968
2025-03-29T08:00:00Z,2025-03-29T09:00:00Z,WN,217,217,0,0,-0.76,0.0000,5.0691
2025-03-29T09:00:00Z,2025-03-29T10:00:00Z,AA,118,118,0,0,2.51,0.0000,10.1695
2025-03-29T09:00:00Z,2025-03-29T10:00:00Z,DL,138,138,0,0,3.02,0.0000,9.4203
2025-03-29T09:00:00Z,2025-03-29T10:00:00Z,UA,113,112,0,1,-0.17,0.0000,9.7345
2025-03-29T09:00:00Z,2025-03-29T10:00:00Z,WN,197,197,0,0,1.53,0.0000,7.1066
2025-03-29T10:00:00Z,2025-03-29T11:00:00Z,AA,125,124,0,1,7.10,0.0000,15.2000
2025-03-29T10:00:00Z,2025-03-29T11:00:00Z,DL,127,126,1,0,-1.10,0.7874,8.7302
