window_type,scope,airline,hour,metric,wm15_mean,wm100_mean,adaptive_mean,abs_diff_wm100_minus_wm15,pct_diff_wm100_vs_wm15,abs_diff_adaptive_minus_wm15,pct_diff_adaptive_vs_wm15,wm15_non_null_values,wm100_non_null_values,adaptive_non_null_values
7day,airline_hour,WN,6,max,412.117647,412.117647,412.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,7,min,-13.764706,-13.764706,-13.764706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,7,p25,-5.334706,-5.335882,-5.327647,-0.001176,0.022053,0.007059,-0.132319,17,17,17
7day,airline_hour,WN,7,p50,-3.219412,-3.223529,-3.222941,-0.004118,0.127901,-0.003529,0.109629,17,17,17
7day,airline_hour,WN,7,p75,-0.27,-0.261765,-0.260588,0.008235,-3.050109,0.009412,-3.485839,17,17,17
7day,airline_hour,WN,7,p90,7.918235,7.944118,7.922941,0.025882,0.32687,0.004706,0.059431,17,17,17
7day,airline_hour,WN,7,max,328.705882,328.705882,328.705882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,8,min,-13.529412,-13.529412,-13.529412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,8,p25,-4.881765,-4.858824,-4.872941,0.022941,-0.469936,0.008824,-0.180745,17,17,17
7day,airline_hour,WN,8,p50,-2.404118,-2.400588,-2.410588,0.003529,-0.146807,-0.006471,0.269146,17,17,17
7day,airline_hour,WN,8,p75,1.602941,1.588235,1.598824,-0.014706,-0.917431,-0.004118,-0.256881,17,17,17
7day,airline_hour,WN,8,p90,13.474118,13.490588,13.487059,0.016471,0.122239,0.012941,0.096045,17,17,17
7day,airline_hour,WN,8,max,317.882353,317.882353,317.882353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,9,min,-13.764706,-13.764706,-13.764706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,9,p25,-4.436471,-4.428235,-4.425294,0.008235,-0.185627,0.011176,-0.251923,17,17,17
7day,airline_hour,WN,9,p50,-1.654118,-1.652941,-1.658235,0.001176,-0.071124,-0.004118,0.248933,17,17,17
7day,airline_hour,WN,9,p75,3.737647,3.738235,3.739412,0.000588,0.015738,0.001765,0.047214,17,17,17
7day,airline_hour,WN,9,p90,17.956471,17.948824,17.952353,-0.007647,-0.042587,-0.004118,-0.022931,17,17,17
7day,airline_hour,WN,9,max,341.058824,341.058824,341.058824,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,10,min,-13.764706,-13.764706,-13.764706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,10,p25,-4.407059,-4.415294,-4.435294,-0.008235,0.186866,-0.028235,0.640683,17,17,17
7day,airline_hour,WN,10,p50,-1.346471,-1.341765,-1.355294,0.004706,-0.349498,-0.008824,0.655308,17,17,17
7day,airline_hour,WN,10,p75,5.308235,5.316471,5.301765,0.008235,0.155142,-0.006471,-0.121897,17,17,17
7day,airline_hour,WN,10,p90,21.507647,21.457059,21.484118,-0.050588,-0.23521,-0.023529,-0.1094,17,17,17
7day,airline_hour,WN,10,max,317.176471,317.176471,317.176471,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,11,min,-14.352941,-14.352941,-14.352941,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,11,p25,-4.128824,-4.131765,-4.128235,-0.002941,0.071235,0.000588,-0.014247,17,17,17
7day,airline_hour,WN,11,p50,-0.767647,-0.77,-0.762353,-0.002353,0.306513,0.005294,-0.689655,17,17,17
7day,airline_hour,WN,11,p75,7.37,7.375294,7.386471,0.005294,0.071833,0.016471,0.223482,17,17,17
7day,airline_hour,WN,11,p90,26.853529,26.855294,26.841765,0.001765,0.006572,-0.011765,-0.043811,17,17,17
7day,airline_hour,WN,11,max,358.470588,358.470588,358.470588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,12,min,-13.941176,-13.941176,-13.941176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,12,p25,-4.025294,-4.033529,-4.023529,-0.008235,0.204589,0.001765,-0.04384,17,17,17
7day,airline_hour,WN,12,p50,-0.172353,-0.174706,-0.172941,-0.002353,1.365188,-0.000588,0.341297,17,17,17
7day,airline_hour,WN,12,p75,9.407059,9.400588,9.408235,-0.006471,-0.068784,0.001176,0.012506,17,17,17
7day,airline_hour,WN,12,p90,30.185294,30.132353,30.125294,-0.052941,-0.175387,-0.06,-0.198772,17,17,17
7day,airline_hour,WN,12,max,357.117647,357.117647,357.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,13,min,-14.235294,-14.235294,-14.235294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,13,p25,-3.703529,-3.705882,-3.700588,-0.002353,0.063532,0.002941,-0.079416,17,17,17
7day,airline_hour,WN,13,p50,0.492353,0.483529,0.498824,-0.008824,-1.792115,0.006471,1.314217,17,17,17
7day,airline_hour,WN,13,p75,11.502941,11.489412,11.481765,-0.013529,-0.117617,-0.021176,-0.184096,17,17,17
7day,airline_hour,WN,13,p90,34.895294,34.869412,34.904706,-0.025882,-0.074171,0.009412,0.026971,17,17,17
7day,airline_hour,WN,13,max,364.352941,364.352941,364.352941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,14,min,-14.058824,-14.058824,-14.058824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,14,p25,-3.494118,-3.487647,-3.486471,0.006471,-0.185185,0.007647,-0.218855,17,17,17
7day,airline_hour,WN,14,p50,1.341765,1.345294,1.347647,0.003529,0.263043,0.005882,0.438404,17,17,17
7day,airline_hour,WN,14,p75,13.417647,13.49,13.425882,0.072353,0.539237,0.008235,0.061377,17,17,17
7day,airline_hour,WN,14,p90,38.818235,38.834118,38.799412,0.015882,0.040915,-0.018824,-0.048491,17,17,17
7day,airline_hour,WN,14,max,369.0,369.0,369.0,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,15,min,-14.647059,-14.647059,-14.647059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,15,p25,-3.428235,-3.419412,-3.435294,0.008824,-0.257378,-0.007059,0.205903,17,17,17
7day,airline_hour,WN,15,p50,2.037647,2.025882,2.022941,-0.011765,-0.577367,-0.014706,-0.721709,17,17,17
7day,airline_hour,WN,15,p75,15.631765,15.631176,15.651176,-0.000588,-0.003763,0.019412,0.124182,17,17,17
7day,airline_hour,WN,15,p90,42.384118,42.381176,42.349412,-0.002941,-0.006939,-0.034706,-0.081884,17,17,17
7day,airline_hour,WN,15,max,346.235294,346.235294,346.235294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,16,min,-14.588235,-14.588235,-14.588235,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,16,p25,-3.579412,-3.58,-3.576471,-0.000588,0.016434,0.002941,-0.082169,17,17,17
7day,airline_hour,WN,16,p50,1.911176,1.920588,1.908235,0.009412,0.492459,-0.002941,-0.153894,17,17,17
7day,airline_hour,WN,16,p75,16.265882,16.27,16.251176,0.004118,0.025315,-0.014706,-0.090409,17,17,17
7day,airline_hour,WN,16,p90,44.998235,44.980588,44.984118,-0.017647,-0.039217,-0.014118,-0.031374,17,17,17
7day,airline_hour,WN,16,max,368.529412,368.529412,368.529412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,17,min,-15.411765,-15.411765,-15.411765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,17,p25,-3.537059,-3.54,-3.537647,-0.002941,0.083153,-0.000588,0.016631,17,17,17
7day,airline_hour,WN,17,p50,2.671765,2.671765,2.677059,0.0,0.0,0.005294,0.198151,17,17,17
7day,airline_hour,WN,17,p75,18.192353,18.215294,18.185294,0.022941,0.126103,-0.007059,-0.038801,17,17,17
7day,airline_hour,WN,17,p90,49.032941,49.007647,48.990588,-0.025294,-0.051586,-0.042353,-0.086377,17,17,17
7day,airline_hour,WN,17,max,335.235294,335.235294,335.235294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,18,min,-15.176471,-15.176471,-15.176471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,18,p25,-3.920588,-3.922353,-3.921765,-0.001765,0.045011,-0.001176,0.030008,17,17,17
7day,airline_hour,WN,18,p50,2.2,2.197647,2.201765,-0.002353,-0.106952,0.001765,0.080214,17,17,17
7day,airline_hour,WN,18,p75,18.067647,18.046471,18.073529,-0.021176,-0.117207,0.005882,0.032557,17,17,17
7day,airline_hour,WN,18,p90,47.523529,47.528235,47.521765,0.004706,0.009902,-0.001765,-0.003713,17,17,17
7day,airline_hour,WN,18,max,320.352941,320.352941,320.352941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,19,min,-16.529412,-16.529412,-16.529412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,19,p25,-4.414706,-4.421765,-4.408824,-0.007059,0.159893,0.005882,-0.133245,17,17,17
7day,airline_hour,WN,19,p50,1.610588,1.587647,1.595882,-0.022941,-1.424397,-0.014706,-0.913075,17,17,17
7day,airline_hour,WN,19,p75,18.435294,18.431176,18.428235,-0.004118,-0.022336,-0.007059,-0.03829,17,17,17
7day,airline_hour,WN,19,p90,50.415294,50.438824,50.460588,0.023529,0.046671,0.045294,0.089842,17,17,17
7day,airline_hour,WN,19,max,280.588235,280.588235,280.588235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,20,min,-16.058824,-16.058824,-16.058824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,20,p25,-4.255882,-4.26,-4.257059,-0.004118,0.096752,-0.001176,0.027643,17,17,17
7day,airline_hour,WN,20,p50,2.127647,2.127059,2.131176,-0.000588,-0.027647,0.003529,0.165883,17,17,17
7day,airline_hour,WN,20,p75,18.766471,18.767647,18.764118,0.001176,0.006269,-0.002353,-0.012538,17,17,17
7day,airline_hour,WN,20,p90,49.758235,49.738824,49.748235,-0.019412,-0.039012,-0.01,-0.020097,17,17,17
7day,airline_hour,WN,20,max,263.705882,263.705882,263.705882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,21,min,-15.352941,-15.352941,-15.352941,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,21,p25,-4.081765,-4.082353,-4.082941,-0.000588,0.014411,-0.001176,0.028823,17,17,17
7day,airline_hour,WN,21,p50,3.205294,3.207647,3.207647,0.002353,0.073408,0.002353,0.073408,17,17,17
7day,airline_hour,WN,21,p75,21.142941,21.143529,21.143529,0.000588,0.002782,0.000588,0.002782,17,17,17
7day,airline_hour,WN,21,p90,51.355294,51.352353,51.352353,-0.002941,-0.005727,-0.002941,-0.005727,17,17,17
7day,airline_hour,WN,21,max,228.235294,228.235294,228.235294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,22,min,-12.9375,-12.9375,-12.9375,0.0,-0.0,0.0,-0.0,16,16,16
7day,airline_hour,WN,22,p25,-4.836875,-4.836875,-4.836875,0.0,-0.0,0.0,-0.0,16,16,16
7day,airline_hour,WN,22,p50,3.031875,3.031875,3.031875,0.0,0.0,0.0,0.0,16,16,16
7day,airline_hour,WN,22,p75,17.830625,17.830625,17.830625,0.0,0.0,0.0,0.0,16,16,16
7day,airline_hour,WN,22,p90,45.65625,45.65625,45.65625,0.0,0.0,0.0,0.0,16,16,16
7day,airline_hour,WN,22,max,132.5,132.5,132.5,0.0,0.0,0.0,0.0,16,16,16
7day,airline_hour,WN,23,min,-11.8,-11.8,-11.8,0.0,-0.0,0.0,-0.0,10,10,10
7day,airline_hour,WN,23,p25,-4.363,-4.363,-4.363,0.0,-0.0,0.0,-0.0,10,10,10
7day,airline_hour,WN,23,p50,-0.671,-0.671,-0.671,0.0,-0.0,0.0,-0.0,10,10,10
7day,airline_hour,WN,23,p75,5.176,5.176,5.176,0.0,0.0,0.0,0.0,10,10,10
7day,airline_hour,WN,23,p90,17.7,17.7,17.7,0.0,0.0,0.0,0.0,10,10,10
7day,airline_hour,WN,23,max,72.2,72.2,72.2,0.0,0.0,0.0,0.0,10,10,10
global,ALL,ALL,ALL,min,-21.625498,-21.625498,-21.625498,0.0,-0.0,0.0,-0.0,251,251,251
global,ALL,ALL,ALL,p25,-5.890199,-5.890637,-5.889761,-0.000438,0.00744,0.000438,-0.00744,251,251,251
global,ALL,ALL,ALL,p50,-2.026215,-2.022032,-2.020319,0.004183,-0.206457,0.005896,-0.291006,251,251,251
global,ALL,ALL,ALL,p75,8.172908,8.179004,8.186096,0.006096,0.074583,0.013187,0.161353,251,251,251
global,ALL,ALL,ALL,p90,34.69506,34.68494,34.693068,-0.01012,-0.029167,-0.001992,-0.005742,251,251,251
global,ALL,ALL,ALL,max,1027.338645,1027.338645,1027.338645,0.0,0.0,0.0,0.0,251,251,251
global,airline,AA,ALL,min,-21.857143,-21.857143,-21.857143,0.0,-0.0,0.0,-0.0,63,63,63
global,airline,AA,ALL,p25,-5.666508,-5.671587,-5.66619,-0.005079,0.089638,0.000317,-0.005602,63,63,63
global,airline,AA,ALL,p50,-2.282698,-2.279048,-2.279365,0.003651,-0.159933,0.003333,-0.146026,63,63,63
global,airline,AA,ALL,p75,8.559524,8.553333,8.576984,-0.00619,-0.072323,0.01746,0.203987,63,63,63
global,airline,AA,ALL,p90,37.82381,37.861905,37.820317,0.038095,0.100718,-0.003492,-0.009232,63,63,63
global,airline,AA,ALL,max,1860.396825,1860.396825,1860.396825,0.0,0.0,0.0,0.0,63,63,63
global,airline,DL,ALL,min,-23.69697,-23.69697,-23.69697,0.0,-0.0,0.0,-0.0,66,66,66
global,airline,DL,ALL,p25,-6.539242,-6.542727,-6.538182,-0.003485,0.053291,0.001061,-0.016219,66,66,66
global,airline,DL,ALL,p50,-2.689242,-2.684697,-2.685455,0.004545,-0.169024,0.003788,-0.140853,66,66,66
global,airline,DL,ALL,p75,7.703333,7.704394,7.7,0.001061,0.013768,-0.003333,-0.043271,66,66,66
global,airline,DL,ALL,p90,36.686061,36.587424,36.663182,-0.098636,-0.268866,-0.022879,-0.062364,66,66,66
global,airline,DL,ALL,max,930.848485,930.848485,930.848485,0.0,0.0,0.0,0.0,66,66,66
global,airline,UA,ALL,min,-23.257576,-23.257576,-23.257576,0.0,-0.0,0.0,-0.0,66,66,66
global,airline,UA,ALL,p25,-6.573636,-6.572727,-6.571515,0.000909,-0.013829,0.002121,-0.032268,66,66,66
global,airline,UA,ALL,p50,-2.602727,-2.600152,-2.599242,0.002576,-0.098964,0.003485,-0.133892,66,66,66
global,airline,UA,ALL,p75,6.199394,6.189545,6.206667,-0.009848,-0.158862,0.007273,0.117314,66,66,66
global,airline,UA,ALL,p90,32.05803,32.076667,32.070152,0.018636,0.058133,0.012121,0.03781,66,66,66
global,airline,UA,ALL,max,789.363636,789.363636,789.363636,0.0,0.0,0.0,0.0,66,66,66
global,airline,WN,ALL,min,-17.0,-17.0,-17.0,0.0,-0.0,0.0,-0.0,56,56,56
global,airline,WN,ALL,p25,-4.571429,-4.564643,-4.573571,0.006786,-0.148437,-0.002143,0.046875,56,56,56
global,airline,WN,ALL,p50,-0.276786,-0.270536,-0.262679,0.00625,-2.258065,0.014107,-5.096774,56,56,56
global,airline,WN,ALL,p75,10.617321,10.661964,10.652143,0.044643,0.420472,0.034821,0.327968,56,56,56
global,airline,WN,ALL,p90,31.936607,31.942679,31.944286,0.006071,0.019011,0.007679,0.024043,56,56,56
global,airline,WN,ALL,max,484.339286,484.339286,484.339286,0.0,0.0,0.0,0.0,56,56,56
global,airline_hour,AA,0,min,-17.666667,-17.666667,-17.666667,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,0,p25,-6.13,-6.13,-6.13,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,0,p50,-3.26,-3.26,-3.26,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,0,p75,1.82,1.82,1.82,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,0,p90,21.01,21.01,21.01,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,0,max,637.0,637.0,637.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,1,min,-18.0,-18.0,-18.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,1,p25,-7.333333,-7.333333,-7.333333,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,1,p50,-5.333333,-5.333333,-5.333333,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,1,p75,4.666667,4.666667,4.666667,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,1,p90,16.0,16.0,16.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,1,max,318.0,318.0,318.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,5,min,-19.666667,-19.666667,-19.666667,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,5,p25,-7.566667,-7.566667,-7.6,0.0,-0.0,-0.033333,0.440529,3,3,3
global,airline_hour,AA,5,p50,-4.706667,-4.716667,-4.72,-0.01,0.212465,-0.013333,0.283286,3,3,3
global,airline_hour,AA,5,p75,-1.253333,-1.243333,-1.256667,0.01,-0.797872,-0.003333,0.265957,3,3,3
global,airline_hour,AA,5,p90,9.93,9.93,10.123333,0.0,0.0,0.193333,1.946962,3,3,3
global,airline_hour,AA,5,max,2622.666667,2622.666667,2622.666667,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,6,min,-18.333333,-18.333333,-18.333333,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,6,p25,-7.233333,-7.233333,-7.22,0.0,-0.0,0.013333,-0.184332,3,3,3
global,airline_hour,AA,6,p50,-4.53,-4.536667,-4.52,-0.006667,0.147167,0.01,-0.220751,3,3,3
global,airline_hour,AA,6,p75,-1.18,-1.166667,-1.18,0.013333,-1.129944,0.0,-0.0,3,3,3
global,airline_hour,AA,6,p90,10.446667,10.286667,10.443333,-0.16,-1.531589,-0.003333,-0.031908,3,3,3
global,airline_hour,AA,6,max,3087.0,3087.0,3087.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,7,min,-21.0,-21.0,-21.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,7,p25,-6.756667,-6.753333,-6.79,0.003333,-0.049334,-0.033333,0.49334,3,3,3
global,airline_hour,AA,7,p50,-4.016667,-3.983333,-3.983333,0.033333,-0.829876,0.033333,-0.829876,3,3,3
global,airline_hour,AA,7,p75,-0.506667,-0.513333,-0.473333,-0.006667,1.315789,0.033333,-6.578947,3,3,3
global,airline_hour,AA,7,p90,14.853333,15.02,14.96,0.166667,1.122083,0.106667,0.718133,3,3,3
global,airline_hour,AA,7,max,2169.0,2169.0,2169.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,8,min,-19.0,-19.0,-19.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,8,p25,-6.11,-6.103333,-6.123333,0.006667,-0.109111,-0.013333,0.218221,3,3,3
global,airline_hour,AA,8,p50,-3.41,-3.413333,-3.43,-0.003333,0.097752,-0.02,0.58651,3,3,3
global,airline_hour,AA,8,p75,0.933333,0.84,0.85,-0.093333,-10.0,-0.083333,-8.928571,3,3,3
global,airline_hour,AA,8,p90,23.036667,22.983333,23.1,-0.053333,-0.231515,0.063333,0.274924,3,3,3
global,airline_hour,AA,8,max,2653.333333,2653.333333,2653.333333,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,9,min,-19.666667,-19.666667,-19.666667,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,9,p25,-5.536667,-5.556667,-5.493333,-0.02,0.361228,0.043333,-0.782661,3,3,3
global,airline_hour,AA,9,p50,-2.84,-2.84,-2.773333,0.0,-0.0,0.066667,-2.347418,3,3,3
global,airline_hour,AA,9,p75,2.543333,2.546667,2.776667,0.003333,0.131062,0.233333,9.174312,3,3,3
global,airline_hour,AA,9,p90,26.95,26.95,27.106667,0.0,0.0,0.156667,0.581323,3,3,3
global,airline_hour,AA,9,max,2063.0,2063.0,2063.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,10,min,-26.0,-26.0,-26.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,10,p25,-5.236667,-5.236667,-5.223333,0.0,-0.0,0.013333,-0.254615,3,3,3
global,airline_hour,AA,10,p50,-2.243333,-2.243333,-2.246667,0.0,-0.0,-0.003333,0.148588,3,3,3
global,airline_hour,AA,10,p75,6.266667,6.263333,6.263333,-0.003333,-0.053191,-0.003333,-0.053191,3,3,3
global,airline_hour,AA,10,p90,35.153333,35.216667,35.196667,0.063333,0.180163,0.043333,0.123269,3,3,3
global,airline_hour,AA,10,max,3298.0,3298.0,3298.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,11,min,-18.0,-18.0,-18.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,11,p25,-5.03,-5.083333,-5.046667,-0.053333,1.060305,-0.016667,0.331345,3,3,3
global,airline_hour,AA,11,p50,-1.986667,-1.926667,-1.953333,0.06,-3.020134,0.033333,-1.677852,3,3,3
global,airline_hour,AA,11,p75,7.586667,7.75,7.746667,0.163333,2.1529,0.16,2.108963,3,3,3
global,airline_hour,AA,11,p90,39.51,39.303333,39.453333,-0.206667,-0.523074,-0.056667,-0.143424,3,3,3
global,airline_hour,AA,11,max,2127.0,2127.0,2127.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,12,min,-18.666667,-18.666667,-18.666667,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,12,p25,-4.873333,-4.866667,-4.85,0.006667,-0.136799,0.023333,-0.478796,3,3,3
global,airline_hour,AA,12,p50,-1.13,-1.16,-1.086667,-0.03,2.654867,0.043333,-3.834808,3,3,3
global,airline_hour,AA,12,p75,11.813333,11.816667,11.766667,0.003333,0.028217,-0.046667,-0.395034,3,3,3
global,airline_hour,AA,12,p90,46.046667,46.03,46.316667,-0.016667,-0.036195,0.27,0.586362,3,3,3
global,airline_hour,AA,12,max,2682.0,2682.0,2682.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,13,min,-20.0,-20.0,-20.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,13,p25,-5.056667,-5.076667,-5.066667,-0.02,0.395517,-0.01,0.197759,3,3,3
global,airline_hour,AA,13,p50,-1.68,-1.633333,-1.68,0.046667,-2.777778,0.0,-0.0,3,3,3
global,airline_hour,AA,13,p75,10.383333,10.183333,10.293333,-0.2,-1.926164,-0.09,-0.866774,3,3,3
global,airline_hour,AA,13,p90,47.6,47.723333,47.133333,0.123333,0.259104,-0.466667,-0.980392,3,3,3
global,airline_hour,AA,13,max,1328.333333,1328.333333,1328.333333,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,14,min,-26.0,-26.0,-26.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,14,p25,-5.063333,-5.063333,-5.07,0.0,-0.0,-0.006667,0.131666,3,3,3
global,airline_hour,AA,14,p50,-1.473333,-1.473333,-1.476667,0.0,-0.0,-0.003333,0.226244,3,3,3
global,airline_hour,AA,14,p75,12.38,12.383333,12.37,0.003333,0.026925,-0.01,-0.080775,3,3,3
global,airline_hour,AA,14,p90,49.953333,49.953333,49.97,0.0,0.0,0.016667,0.033364,3,3,3
global,airline_hour,AA,14,max,1311.0,1311.0,1311.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,15,min,-22.0,-22.0,-22.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,15,p25,-5.273333,-5.32,-5.273333,-0.046667,0.884956,0.0,-0.0,3,3,3
global,airline_hour,AA,15,p50,-1.466667,-1.466667,-1.493333,0.0,-0.0,-0.026667,1.818182,3,3,3
global,airline_hour,AA,15,p75,13.11,13.166667,13.163333,0.056667,0.43224,0.053333,0.406814,3,3,3
global,airline_hour,AA,15,p90,53.653333,53.743333,53.663333,0.09,0.167744,0.01,0.018638,3,3,3
global,airline_hour,AA,15,max,1803.666667,1803.666667,1803.666667,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,16,min,-26.0,-26.0,-26.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,16,p25,-5.156667,-5.163333,-5.173333,-0.006667,0.129282,-0.016667,0.323206,3,3,3
global,airline_hour,AA,16,p50,-1.493333,-1.49,-1.51,0.003333,-0.223214,-0.016667,1.116071,3,3,3
global,airline_hour,AA,16,p75,12.01,11.93,11.803333,-0.08,-0.666112,-0.206667,-1.720788,3,3,3
global,airline_hour,AA,16,p90,49.43,49.906667,49.776667,0.476667,0.964327,0.346667,0.701328,3,3,3
global,airline_hour,AA,16,max,1674.333333,1674.333333,1674.333333,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,17,min,-21.666667,-21.666667,-21.666667,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,17,p25,-5.49,-5.496667,-5.54,-0.006667,0.121433,-0.05,0.910747,3,3,3
global,airline_hour,AA,17,p50,-1.393333,-1.393333,-1.353333,0.0,-0.0,0.04,-2.870813,3,3,3
global,airline_hour,AA,17,p75,14.883333,14.866667,14.9,-0.016667,-0.111982,0.016667,0.111982,3,3,3
global,airline_hour,AA,17,p90,54.366667,54.35,54.16,-0.016667,-0.030656,-0.206667,-0.380135,3,3,3
global,airline_hour,AA,17,max,2069.0,2069.0,2069.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,18,min,-34.0,-34.0,-34.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,18,p25,-4.923333,-4.923333,-4.883333,0.0,-0.0,0.04,-0.812458,3,3,3
global,airline_hour,AA,18,p50,-0.88,-0.88,-0.873333,0.0,-0.0,0.006667,-0.757576,3,3,3
global,airline_hour,AA,18,p75,15.59,15.593333,15.716667,0.003333,0.021381,0.126667,0.812487,3,3,3
global,airline_hour,AA,18,p90,55.276667,55.276667,54.763333,0.0,0.0,-0.513333,-0.928662,3,3,3
global,airline_hour,AA,18,max,2005.0,2005.0,2005.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,19,min,-25.666667,-25.666667,-25.666667,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,19,p25,-5.3,-5.283333,-5.283333,0.016667,-0.314465,0.016667,-0.314465,3,3,3
global,airline_hour,AA,19,p50,-0.71,-0.703333,-0.696667,0.006667,-0.938967,0.013333,-1.877934,3,3,3
global,airline_hour,AA,19,p75,18.55,18.566667,18.58,0.016667,0.089847,0.03,0.161725,3,3,3
global,airline_hour,AA,19,p90,62.5,62.786667,62.763333,0.286667,0.458667,0.263333,0.421333,3,3,3
global,airline_hour,AA,19,max,1613.0,1613.0,1613.0,0.0,0.0,0.0,0.0,3,3,3
global,airline_hour,AA,20,min,-28.0,-28.0,-28.0,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,20,p25,-4.653333,-4.653333,-4.67,0.0,-0.0,-0.016667,0.358166,3,3,3
global,airline_hour,AA,20,p50,-0.483333,-0.483333,-0.483333,0.0,-0.0,0.0,-0.0,3,3,3
global,airline_hour,AA,20,p75,17.33,17.333333,17.406667,0.003333,0.019234,0.076667,0.442393,3,3,3
global,airline_hour,AA,20,p90,53.07,53.07,53.126667,0.0,0.0,0.056667,0.106777,3,3,3
